Date,PX_LAST,Change,% Change,PX_OPEN,Change,% Change,PX_HIGH,Change,% Change,PX_LOW,Change,% Change
5/25/17,10.51,-0.06,-0.567644276,10.65,0.08,0.756859035,10.79,0.22,2.081362346,10.36,-0.21,-1.986754967
5/24/17,10.57,-0.52,-4.688908927,11.08,-0.01,-0.090171326,11.32,0.23,2.073940487,10.51,-0.58,-5.22993688
5/23/17,11.09,-0.24,-2.118270079,11.22,-0.11,-0.970873786,11.47,0.14,1.235657546,11.07,-0.26,-2.294792586
5/22/17,11.33,-1.14,-9.141940658,12.35,-0.12,-0.962309543,12.35,-0.12,-0.962309543,11.33,-1.14,-9.141940658
5/19/17,12.47,-2.49,-16.64438503,13.61,-1.35,-9.024064171,13.61,-1.35,-9.024064171,12.1,-2.86,-19.11764706
5/18/17,14.96,-0.9,-5.674653216,15.92,0.06,0.378310214,15.97,0.11,0.693568726,14.4,-1.46,-9.20554855
5/17/17,15.86,4.88,44.44444444,12.86,1.88,17.12204007,15.87,4.89,44.53551913,12.37,1.39,12.65938069
5/16/17,10.98,-0.03,-0.272479564,10.92,-0.09,-0.817438692,11.03,0.02,0.181653043,10.67,-0.34,-3.088101726
5/15/17,11.01,-0.31,-2.738515901,11.51,0.19,1.67844523,11.51,0.19,1.67844523,10.9,-0.42,-3.71024735
5/12/17,11.32,-0.29,-2.497846684,11.61,0,0,11.64,0.03,0.258397933,11.24,-0.37,-3.186907838
5/11/17,11.61,0.31,2.743362832,11.57,0.27,2.389380531,12.16,0.86,7.610619469,11.38,0.08,0.707964602
5/10/17,11.3,0.23,2.077687444,11.32,0.25,2.258355917,11.32,0.25,2.258355917,10.99,-0.08,-0.722673893
5/9/17,11.07,0.21,1.933701657,10.94,0.08,0.73664825,11.23,0.37,3.406998158,10.75,-0.11,-1.012891344
5/8/17,10.86,-0.74,-6.379310345,11.53,-0.07,-0.603448276,11.53,-0.07,-0.603448276,10.81,-0.79,-6.810344828
5/5/17,11.6,0.16,1.398601399,11.36,-0.08,-0.699300699,11.86,0.42,3.671328671,11.1,-0.34,-2.972027972
5/4/17,11.44,-0.12,-1.038062284,11.45,-0.11,-0.951557093,12.01,0.45,3.892733564,11.28,-0.28,-2.422145329
5/3/17,11.56,0.3,2.664298401,11.59,0.33,2.930728242,11.9,0.64,5.68383659,11.42,0.16,1.420959147
5/2/17,11.26,0.38,3.492647059,11.01,0.13,1.194852941,11.26,0.38,3.492647059,10.94,0.06,0.551470588
5/1/17,10.88,-0.28,-2.508960573,11.46,0.3,2.688172043,11.46,0.3,2.688172043,10.66,-0.5,-4.480286738
4/28/17,11.16,0.39,3.621169916,10.92,0.15,1.39275766,11.32,0.55,5.106778087,10.83,0.06,0.557103064
4/27/17,10.77,-0.28,-2.533936652,11.1,0.05,0.452488688,11.29,0.24,2.171945701,10.74,-0.31,-2.805429864
4/26/17,11.05,0.13,1.19047619,11,0.08,0.732600733,11.16,0.24,2.197802198,10.72,-0.2,-1.831501832
4/25/17,10.92,-0.12,-1.086956522,10.92,-0.12,-1.086956522,11.33,0.29,2.626811594,10.63,-0.41,-3.713768116
4/24/17,11.04,-3.4,-23.54570637,12.1,-2.34,-16.20498615,12.26,-2.18,-15.09695291,11.01,-3.43,-23.7534626
4/21/17,14.44,0.52,3.735632184,14.12,0.2,1.436781609,15.06,1.14,8.189655172,14.09,0.17,1.221264368
4/20/17,13.92,-0.59,-4.066161268,14.23,-0.28,-1.929703653,14.56,0.05,0.344589938,13.53,-0.98,-6.753962784
4/19/17,14.51,0.43,3.053977273,13.9,-0.18,-1.278409091,14.81,0.73,5.184659091,13.19,-0.89,-6.321022727
4/18/17,14.08,-0.17,-1.192982456,14.86,0.61,4.280701754,15.22,0.97,6.807017544,13.98,-0.27,-1.894736842
4/17/17,14.25,-0.98,-6.434668418,15.5,0.27,1.772816809,15.5,0.27,1.772816809,14.2,-1.03,-6.762967827
4/13/17,15.23,0.54,3.675970048,15.09,0.4,2.722940776,15.33,0.64,4.356705242,14.19,-0.5,-3.40367597
4/12/17,14.69,0.28,1.943095073,14.92,0.51,3.539208883,15.04,0.63,4.371963914,14.28,-0.13,-0.902151284
4/11/17,14.41,0.94,6.978470676,14.02,0.55,4.083147736,15.11,1.64,12.17520416,13.92,0.45,3.340757238
4/10/17,13.47,0.92,7.330677291,13.15,0.6,4.780876494,13.47,0.92,7.330677291,12.71,0.16,1.274900398
4/7/17,12.55,0.47,3.890728477,12.45,0.37,3.062913907,13,0.92,7.61589404,12.04,-0.04,-0.331125828
4/6/17,12.08,-0.54,-4.278922345,12.33,-0.29,-2.297939778,12.39,-0.23,-1.822503962,11.64,-0.98,-7.765451664
4/5/17,12.62,1.22,10.70175439,11.22,-0.18,-1.578947368,12.63,1.23,10.78947368,11.04,-0.36,-3.157894737
4/4/17,11.4,-0.42,-3.553299492,12.23,0.41,3.468697124,12.23,0.41,3.468697124,11.35,-0.47,-3.976311337
4/3/17,11.82,0.32,2.782608696,12.06,0.56,4.869565217,12.8,1.3,11.30434783,11.75,0.25,2.173913043
3/31/17,11.5,0.47,4.261106074,11.27,0.24,2.175883953,11.62,0.59,5.349048051,11.13,0.1,0.906618314
3/30/17,11.03,-0.13,-1.164874552,11.25,0.09,0.806451613,11.33,0.17,1.523297491,10.93,-0.23,-2.0609319
3/29/17,11.16,-0.12,-1.063829787,11.45,0.17,1.507092199,11.46,0.18,1.595744681,10.8,-0.48,-4.255319149
3/28/17,11.28,-1.01,-8.218063466,12.27,-0.02,-0.16273393,12.27,-0.02,-0.16273393,11.2,-1.09,-8.868999186
3/27/17,12.29,-0.58,-4.506604507,14.66,1.79,13.90831391,14.66,1.79,13.90831391,12.29,-0.58,-4.506604507
3/24/17,12.87,-0.13,-1,12.85,-0.15,-1.153846154,14.02,1.02,7.846153846,12.11,-0.89,-6.846153846
3/23/17,13,0.29,2.281667978,12.85,0.14,1.101494886,13.09,0.38,2.989771833,12.08,-0.63,-4.956726987
3/22/17,12.71,0.37,2.998379254,12.46,0.12,0.972447326,12.95,0.61,4.943273906,11.95,-0.39,-3.160453809
3/21/17,12.34,1.27,11.47244806,10.81,-0.26,-2.348690154,12.66,1.59,14.36314363,10.77,-0.3,-2.7100271
3/20/17,11.07,0.39,3.651685393,11.34,0.66,6.179775281,11.34,0.66,6.179775281,10.73,0.05,0.468164794
3/17/17,10.68,0.25,2.396931927,10.54,0.11,1.054650048,10.68,0.25,2.396931927,10.16,-0.27,-2.588686481
3/16/17,10.43,-1.22,-10.472103,10.66,-0.99,-8.497854077,10.96,-0.69,-5.922746781,10.36,-1.29,-11.07296137
3/15/17,11.65,-0.6,-4.897959184,12.26,0.01,0.081632653,12.26,0.01,0.081632653,11.31,-0.94,-7.673469388
3/14/17,12.25,0.58,4.970008569,12.03,0.36,3.084832905,12.46,0.79,6.76949443,11.94,0.27,2.313624679
3/13/17,11.67,-0.18,-1.518987342,12.26,0.41,3.459915612,12.26,0.41,3.459915612,11.61,-0.24,-2.025316456
3/10/17,11.85,-0.53,-4.281098546,12.1,-0.28,-2.261712439,12.24,-0.14,-1.13085622,11.76,-0.62,-5.008077544
3/9/17,12.38,0.36,2.995008319,12.15,0.13,1.081530782,12.52,0.5,4.159733777,11.89,-0.13,-1.081530782
3/8/17,12.02,0.3,2.559726962,11.76,0.04,0.341296928,12.02,0.3,2.559726962,11.48,-0.24,-2.04778157
3/7/17,11.72,0.16,1.384083045,11.7,0.14,1.211072664,11.9,0.34,2.941176471,11.43,-0.13,-1.124567474
3/6/17,11.56,0.21,1.850220264,11.9,0.55,4.845814978,11.92,0.57,5.022026432,11.46,0.11,0.969162996
3/3/17,11.35,-0.74,-6.120760959,12.12,0.03,0.248138958,12.12,0.03,0.248138958,11.34,-0.75,-6.203473945
3/2/17,12.09,-0.61,-4.803149606,12.85,0.15,1.181102362,12.85,0.15,1.181102362,11.68,-1.02,-8.031496063
3/1/17,12.7,-0.6,-4.511278195,12.34,-0.96,-7.218045113,12.7,-0.6,-4.511278195,12.21,-1.09,-8.195488722
2/28/17,13.3,0.71,5.639396346,12.85,0.26,2.065131056,13.31,0.72,5.718824464,12.75,0.16,1.270849881
2/27/17,12.59,0.49,4.049586777,12.65,0.55,4.545454545,12.72,0.62,5.123966942,12.25,0.15,1.239669421
2/24/17,12.1,-0.12,-0.981996727,13.07,0.85,6.955810147,13.07,0.85,6.955810147,12.05,-0.17,-1.391162029
2/23/17,12.22,-0.02,-0.163398693,12.35,0.11,0.89869281,12.92,0.68,5.555555556,12.22,-0.02,-0.163398693
2/22/17,12.24,0.17,1.408450704,12.32,0.25,2.071251036,12.48,0.41,3.396851698,12.07,0,0
2/21/17,12.07,0.18,1.513877208,13.01,1.12,9.419680404,13.01,1.12,9.419680404,11.99,0.1,0.841042893
2/17/17,11.89,-0.23,-1.897689769,12.54,0.42,3.465346535,12.57,0.45,3.712871287,11.73,-0.39,-3.217821782
2/16/17,12.12,-0.27,-2.179176755,12.63,0.24,1.937046005,13.18,0.79,6.376109766,12.11,-0.28,-2.259887006
2/15/17,12.39,1.17,10.42780749,12.08,0.86,7.664884135,12.47,1.25,11.14081996,11.73,0.51,4.545454545
2/14/17,11.22,-0.5,-4.266211604,11.87,0.15,1.279863481,11.87,0.15,1.279863481,11.19,-0.53,-4.5221843
2/13/17,11.72,0,0,11.98,0.26,2.218430034,12.05,0.33,2.815699659,11.71,-0.01,-0.085324232
2/10/17,11.72,-0.15,-1.263689975,11.9,0.03,0.252737995,11.9,0.03,0.252737995,11.53,-0.34,-2.864363943
2/9/17,11.87,-0.47,-3.808752026,12.31,-0.03,-0.243111831,12.31,-0.03,-0.243111831,11.76,-0.58,-4.700162075
2/8/17,12.34,0.14,1.147540984,12.58,0.38,3.114754098,12.65,0.45,3.68852459,12.19,-0.01,-0.081967213
2/7/17,12.2,0.04,0.328947368,12.14,-0.02,-0.164473684,12.4,0.24,1.973684211,11.97,-0.19,-1.5625
2/6/17,12.16,0.38,3.225806452,12.58,0.8,6.791171477,12.59,0.81,6.876061121,11.99,0.21,1.782682513
2/3/17,11.78,-0.93,-7.317073171,12.14,-0.57,-4.48465775,12.19,-0.52,-4.091266719,11.65,-1.06,-8.339889851
2/2/17,12.71,0.22,1.761409127,12.88,0.39,3.122497998,13.11,0.62,4.963971177,12.47,-0.02,-0.160128102
2/1/17,12.49,-0.36,-2.80155642,12.74,-0.11,-0.856031128,12.77,-0.08,-0.622568093,12.27,-0.58,-4.513618677
1/31/17,12.85,0.1,0.784313725,13.19,0.44,3.450980392,13.67,0.92,7.215686275,12.8,0.05,0.392156863
1/30/17,12.75,1.51,13.4341637,12.27,1.03,9.163701068,13.62,2.38,21.17437722,12.27,1.03,9.163701068
1/27/17,11.24,-0.09,-0.79435128,11.52,0.19,1.676963813,11.55,0.22,1.941747573,11.04,-0.29,-2.559576346
1/26/17,11.33,-0.02,-0.176211454,11.55,0.2,1.762114537,11.68,0.33,2.907488987,11.3,-0.05,-0.440528634
1/25/17,11.35,-0.15,-1.304347826,11.51,0.01,0.086956522,11.62,0.12,1.043478261,11.12,-0.38,-3.304347826
1/24/17,11.5,-0.68,-5.582922824,12.2,0.02,0.164203612,12.22,0.04,0.328407225,11.47,-0.71,-5.829228243
1/23/17,12.18,0.65,5.637467476,12.41,0.88,7.63226366,12.9,1.37,11.88204683,11.95,0.42,3.642671292
1/20/17,11.53,-1.18,-9.284028324,12.65,-0.06,-0.472069237,12.65,-0.06,-0.472069237,11.48,-1.23,-9.677419355
1/19/17,12.71,0.42,3.417412531,12.22,-0.07,-0.569568755,13.2,0.91,7.404393816,12.1,-0.19,-1.545972335
1/18/17,12.29,0.44,3.713080169,12.18,0.33,2.784810127,12.93,1.08,9.113924051,11.95,0.1,0.843881857
1/17/17,11.85,0.45,3.947368421,11.96,0.56,4.912280702,12.42,1.02,8.947368421,11.77,0.37,3.245614035
1/13/17,11.4,-0.3,-2.564102564,11.68,-0.02,-0.170940171,11.68,-0.02,-0.170940171,11.25,-0.45,-3.846153846
1/12/17,11.7,0.2,1.739130435,11.98,0.48,4.173913043,12.76,1.26,10.95652174,11.54,0.04,0.347826087
1/11/17,11.5,-0.18,-1.54109589,11.93,0.25,2.140410959,12.38,0.7,5.993150685,11.46,-0.22,-1.883561644
1/10/17,11.68,-0.05,-0.42625746,11.82,0.09,0.767263427,11.96,0.23,1.960784314,11.54,-0.19,-1.619778346
1/9/17,11.73,0.24,2.088772846,12.12,0.63,5.483028721,12.23,0.74,6.440382942,11.64,0.15,1.305483029
1/6/17,11.49,-0.23,-1.962457338,11.8,0.08,0.682593857,11.85,0.13,1.109215017,11.16,-0.56,-4.778156997
1/5/17,11.72,-0.17,-1.429772918,12.13,0.24,2.018502944,12.14,0.25,2.102607233,11.68,-0.21,-1.766190076
1/4/17,11.89,-0.92,-7.181889149,12.71,-0.1,-0.780640125,12.71,-0.1,-0.780640125,11.79,-1.02,-7.962529274
1/3/17,12.81,-1.15,-8.23782235,14.78,0.82,5.873925501,14.86,0.9,6.446991404,12.81,-1.15,-8.23782235
12/30/16,13.96,0.64,4.804804805,13.39,0.07,0.525525526,14.46,1.14,8.558558559,13.35,0.03,0.225225225
12/29/16,13.32,0.48,3.738317757,13.09,0.25,1.947040498,13.59,0.75,5.841121495,12.92,0.08,0.62305296
12/28/16,12.84,0.94,7.899159664,12.02,0.12,1.008403361,12.92,1.02,8.571428571,11.97,0.07,0.588235294
12/27/16,11.9,0.61,5.403011515,12.15,0.86,7.617360496,12.24,0.95,8.414526129,11.83,0.54,4.7829938
12/23/16,11.29,0,0,11.58,0.29,2.568644818,11.65,0.36,3.188662533,11.29,0,0
12/22/16,11.29,0.19,1.711711712,11.31,0.21,1.891891892,11.5,0.4,3.603603604,11.13,0.03,0.27027027
12/21/16,11.1,-0.09,-0.804289544,11.11,-0.08,-0.714924039,11.27,0.08,0.714924039,10.98,-0.21,-1.876675603
12/20/16,11.19,-0.18,-1.583113456,11.41,0.04,0.35180299,11.48,0.11,0.967458223,11.11,-0.26,-2.286719437
12/19/16,11.37,-0.04,-0.350569676,12.05,0.64,5.609114812,12.06,0.65,5.69675723,11.31,-0.1,-0.876424189
12/16/16,11.41,-0.6,-4.995836803,12.02,0.01,0.083263947,12.21,0.2,1.665278934,11.36,-0.65,-5.412156536
12/15/16,12.01,-1.33,-9.970014993,12.24,-1.1,-8.245877061,12.56,-0.78,-5.847076462,11.75,-1.59,-11.91904048
12/14/16,13.34,0.3,2.300613497,13.34,0.3,2.300613497,13.54,0.5,3.834355828,12.77,-0.27,-2.070552147
12/13/16,13.04,0.06,0.462249615,12.95,-0.03,-0.231124807,13.72,0.74,5.701078582,12.93,-0.05,-0.385208012
12/12/16,12.98,0.67,5.442729488,12.77,0.46,3.73679935,13.11,0.8,6.498781478,12.65,0.34,2.761982128
12/9/16,12.31,-0.74,-5.670498084,13.07,0.02,0.153256705,13.09,0.04,0.30651341,12.26,-0.79,-6.053639847
12/8/16,13.05,0.3,2.352941176,12.63,-0.12,-0.941176471,13.6,0.85,6.666666667,12.54,-0.21,-1.647058824
12/7/16,12.75,0.48,3.91198044,12.35,0.08,0.65199674,13.39,1.12,9.12795436,11.87,-0.4,-3.2599837
12/6/16,12.27,-0.5,-3.915426782,12.68,-0.09,-0.704776821,12.78,0.01,0.078308536,12.08,-0.69,-5.403288958
12/5/16,12.77,-1.94,-13.18830727,14.06,-0.65,-4.418762746,14.06,-0.65,-4.418762746,12.77,-1.94,-13.18830727
12/2/16,14.71,0,0,14.88,0.17,1.155676411,14.88,0.17,1.155676411,14.1,-0.61,-4.146838885
12/1/16,14.71,0.69,4.921540656,14.03,0.01,0.071326676,15.24,1.22,8.701854494,13.98,-0.04,-0.285306705
11/30/16,14.02,0.45,3.316138541,13.4,-0.17,-1.252763449,14.09,0.52,3.831982314,13.27,-0.3,-2.210759027
11/29/16,13.57,-0.25,-1.808972504,14,0.18,1.302460203,14.23,0.41,2.966714906,13.41,-0.41,-2.966714906
11/28/16,13.82,0.73,5.576776165,13.9,0.81,6.187929717,13.98,0.89,6.79908327,13.53,0.44,3.361344538
11/25/16,13.09,0.02,0.153022188,13.24,0.17,1.3006886,13.36,0.29,2.218821729,13.05,-0.02,-0.153022188
11/23/16,13.07,0.13,1.004636785,13.27,0.33,2.550231839,13.53,0.59,4.55950541,13.01,0.07,0.540958269
11/22/16,12.94,-0.06,-0.461538462,12.93,-0.07,-0.538461538,13.29,0.29,2.230769231,12.81,-0.19,-1.461538462
11/21/16,13,-0.43,-3.201787044,13.73,0.3,2.233804914,13.73,0.3,2.233804914,12.79,-0.64,-4.765450484
11/18/16,13.43,-0.4,-2.892263196,13.98,0.15,1.084598698,14,0.17,1.229211858,13.39,-0.44,-3.181489516
11/17/16,13.83,-0.47,-3.286713287,14.08,-0.22,-1.538461538,14.09,-0.21,-1.468531469,13.5,-0.8,-5.594405594
11/16/16,14.3,0.28,1.997146933,15.04,1.02,7.27532097,15.05,1.03,7.346647646,14.17,0.15,1.069900143
11/15/16,14.02,-1.19,-7.823800131,15.22,0.01,0.06574622,15.22,0.01,0.06574622,13.96,-1.25,-8.218277449
11/14/16,15.21,0.06,0.396039604,15.86,0.71,4.686468647,16.22,1.07,7.062706271,15.06,-0.09,-0.594059406
11/11/16,15.15,-0.64,-4.053198227,16.34,0.55,3.483217226,16.68,0.89,5.636478784,15.15,-0.64,-4.053198227
11/10/16,15.79,0.28,1.805286912,15.31,-0.2,-1.289490651,17.22,1.71,11.02514507,14.33,-1.18,-7.607994842
11/9/16,15.51,-3.93,-20.21604938,18.26,-1.18,-6.069958848,18.26,-1.18,-6.069958848,15.49,-3.95,-20.31893004
11/8/16,19.44,-0.17,-0.86690464,20.44,0.83,4.232534421,20.67,1.06,5.405405405,18.72,-0.89,-4.538500765
11/7/16,19.61,-3.53,-15.25496975,20.52,-2.62,-11.32238548,20.52,-2.62,-11.32238548,19.35,-3.79,-16.37856525
11/4/16,23.14,0.59,2.616407982,22.42,-0.13,-0.576496674,23.53,0.98,4.345898004,21.81,-0.74,-3.281596452
11/3/16,22.55,2.48,12.35675137,20.02,-0.05,-0.249128052,22.96,2.89,14.3996014,19.95,-0.12,-0.597907324
11/2/16,20.07,0.51,2.607361963,19.95,0.39,1.993865031,20.54,0.98,5.010224949,19.55,-0.01,-0.051124744
11/1/16,19.56,1.4,7.709251101,18.19,0.03,0.165198238,21.38,3.22,17.73127753,18.19,0.03,0.165198238
10/31/16,18.16,0.93,5.397562391,17.42,0.19,1.1027278,18.58,1.35,7.835171213,17.42,0.19,1.1027278
10/28/16,17.23,0.91,5.575980392,16.18,-0.14,-0.857843137,18.27,1.95,11.94852941,15.68,-0.64,-3.921568627
10/27/16,16.32,1.11,7.297830375,14.71,-0.5,-3.28731098,16.32,1.11,7.297830375,14.71,-0.5,-3.28731098
10/26/16,15.21,0.93,6.512605042,15.08,0.8,5.602240896,15.65,1.37,9.593837535,14.71,0.43,3.011204482
10/25/16,14.28,0.66,4.845814978,13.93,0.31,2.276064611,14.57,0.95,6.975036711,13.79,0.17,1.248164464
10/24/16,13.62,0.04,0.29455081,13.61,0.03,0.220913108,13.88,0.3,2.209131075,13.44,-0.14,-1.030927835
10/21/16,13.58,-0.24,-1.736613603,14.52,0.7,5.06512301,14.58,0.76,5.499276411,13.54,-0.28,-2.026049204
10/20/16,13.82,-0.62,-4.293628809,14.56,0.12,0.831024931,14.81,0.37,2.56232687,13.82,-0.62,-4.293628809
10/19/16,14.44,-0.8,-5.249343832,14.71,-0.53,-3.477690289,14.91,-0.33,-2.165354331,14.16,-1.08,-7.086614173
10/18/16,15.24,-0.8,-4.987531172,15.5,-0.54,-3.366583541,15.76,-0.28,-1.74563591,14.92,-1.12,-6.982543641
10/17/16,16.04,0.19,1.19873817,16.36,0.51,3.217665615,16.61,0.76,4.794952681,15.96,0.11,0.694006309
10/14/16,15.85,-0.39,-2.401477833,15.59,-0.65,-4.002463054,16.06,-0.18,-1.108374384,14.99,-1.25,-7.697044335
10/13/16,16.24,0.85,5.523066927,16.67,1.28,8.317089019,17.33,1.94,12.60558804,15.84,0.45,2.923976608
10/12/16,15.39,0.18,1.183431953,15.55,0.34,2.235371466,15.87,0.66,4.339250493,14.97,-0.24,-1.57790927
10/11/16,15.21,1.62,11.9205298,14.07,0.48,3.53200883,16.2,2.61,19.20529801,14.06,0.47,3.458425313
10/10/16,13.59,-0.55,-3.889674682,14.14,0,0,14.14,0,0,13.52,-0.62,-4.384724187
10/7/16,14.14,0.35,2.538071066,13.92,0.13,0.94271211,14.81,1.02,7.396664249,13.87,0.08,0.580130529
10/6/16,13.79,-0.28,-1.990049751,14.37,0.3,2.132196162,14.67,0.6,4.264392324,13.78,-0.29,-2.061122957
10/5/16,14.07,-0.45,-3.099173554,14.35,-0.17,-1.170798898,14.35,-0.17,-1.170798898,13.83,-0.69,-4.752066116
10/4/16,14.52,0.14,0.973574409,14.26,-0.12,-0.83449235,15.34,0.96,6.675938804,13.86,-0.52,-3.616133519
10/3/16,14.38,0.36,2.567760342,14.89,0.87,6.205420827,15.08,1.06,7.560627675,14.27,0.25,1.783166904
9/30/16,14.02,-0.79,-5.334233626,14.41,-0.4,-2.700877785,14.73,-0.08,-0.540175557,13.38,-1.43,-9.655638082
9/29/16,14.81,1.77,13.57361963,13.29,0.25,1.917177914,16.33,3.29,25.23006135,12.92,-0.12,-0.920245399
9/28/16,13.04,-0.54,-3.976435935,13.51,-0.07,-0.515463918,14.1,0.52,3.82916053,12.92,-0.66,-4.860088365
9/27/16,13.58,-1.26,-8.490566038,15.26,0.42,2.830188679,15.26,0.42,2.830188679,13.49,-1.35,-9.09703504
9/26/16,14.84,2.35,18.81505204,14.36,1.87,14.97197758,14.99,2.5,20.01601281,14.08,1.59,12.73018415
9/23/16,12.49,0.33,2.713815789,12.51,0.35,2.878289474,12.75,0.59,4.851973684,12.07,-0.09,-0.740131579
9/22/16,12.16,-1.2,-8.982035928,12.35,-1.01,-7.55988024,12.46,-0.9,-6.736526946,11.86,-1.5,-11.22754491
9/21/16,13.36,-2.36,-15.01272265,15,-0.72,-4.580152672,15.69,-0.03,-0.190839695,13.08,-2.64,-16.79389313
9/20/16,15.72,0.54,3.557312253,14.86,-0.32,-2.108036891,15.87,0.69,4.545454545,14.72,-0.46,-3.03030303
9/19/16,15.18,0.45,3.054989817,14.87,0.14,0.950441276,15.58,0.85,5.77053632,14.34,-0.39,-2.647657841
9/16/16,14.73,-0.71,-4.598445596,15.94,0.5,3.238341969,16.2,0.76,4.922279793,14.63,-0.81,-5.24611399
9/15/16,15.44,-2.44,-13.64653244,16.97,-0.91,-5.089485459,17.15,-0.73,-4.082774049,14.96,-2.92,-16.3310962
9/14/16,17.88,0.14,0.789177001,17.9,0.16,0.901916573,17.9,0.16,0.901916573,16.27,-1.47,-8.286358512
9/13/16,17.74,2.79,18.66220736,16.16,1.21,8.093645485,18.79,3.84,25.68561873,15.97,1.02,6.822742475
9/12/16,14.95,-2.45,-14.08045977,18.8,1.4,8.045977011,18.85,1.45,8.333333333,14.72,-2.68,-15.40229885
9/9/16,17.4,4.78,37.87638669,13.78,1.16,9.191759113,17.41,4.79,37.95562599,13.78,1.16,9.191759113
9/8/16,12.62,0.43,3.527481542,12.51,0.32,2.625102543,12.72,0.53,4.347826087,12.32,0.13,1.066447908
9/7/16,12.19,-0.09,-0.732899023,12.48,0.2,1.628664495,12.63,0.35,2.850162866,12.16,-0.12,-0.977198697
9/6/16,12.28,0.06,0.490998363,12.86,0.64,5.237315876,13.07,0.85,6.955810147,12.21,-0.01,-0.081833061
9/2/16,12.22,-1.34,-9.8820059,12.49,-1.07,-7.890855457,12.78,-0.78,-5.752212389,12.2,-1.36,-10.02949853
9/1/16,13.56,0.07,0.518902891,13.66,0.17,1.260192735,14.55,1.06,7.85767235,13.44,-0.05,-0.370644922
8/31/16,13.49,0.34,2.585551331,13.4,0.25,1.901140684,14.34,1.19,9.049429658,13.38,0.23,1.74904943
8/30/16,13.15,0.09,0.689127106,13.11,0.05,0.382848392,13.58,0.52,3.981623277,12.98,-0.08,-0.612557427
8/29/16,13.06,-0.59,-4.322344322,14.24,0.59,4.322344322,14.24,0.59,4.322344322,13.04,-0.61,-4.468864469
8/26/16,13.65,0.1,0.73800738,13.74,0.19,1.402214022,14.76,1.21,8.929889299,12.42,-1.13,-8.339483395
8/25/16,13.55,0.14,1.043997017,13.94,0.53,3.952274422,13.97,0.56,4.175988069,13.29,-0.12,-0.894854586
8/24/16,13.41,0.99,7.971014493,12.62,0.2,1.610305958,13.86,1.44,11.5942029,12.61,0.19,1.52979066
8/23/16,12.42,0.13,1.057770545,12.14,-0.15,-1.220504475,12.43,0.14,1.13913751,11.9,-0.39,-3.173311635
8/22/16,12.29,0.69,5.948275862,12.81,1.21,10.43103448,12.99,1.39,11.98275862,12.27,0.67,5.775862069
8/19/16,11.6,-0.25,-2.109704641,12.25,0.4,3.375527426,12.53,0.68,5.738396624,11.59,-0.26,-2.194092827
8/18/16,11.85,-0.65,-5.2,12.62,0.12,0.96,12.62,0.12,0.96,11.79,-0.71,-5.68
8/17/16,12.5,-0.68,-5.159332322,13.24,0.06,0.455235205,14.06,0.88,6.676783005,12.44,-0.74,-5.614567527
8/16/16,13.18,0.85,6.893755069,12.8,0.47,3.811841038,13.33,1,8.110300081,12.75,0.42,3.406326034
8/15/16,12.33,0.09,0.735294118,12.51,0.27,2.205882353,12.51,0.27,2.205882353,12.12,-0.12,-0.980392157
8/12/16,12.24,-0.17,-1.369863014,12.7,0.29,2.336825141,12.7,0.29,2.336825141,12.02,-0.39,-3.142626914
8/11/16,12.41,-0.36,-2.819107283,12.58,-0.19,-1.487862177,12.59,-0.18,-1.409553641,12.21,-0.56,-4.385277995
8/10/16,12.77,0.47,3.821138211,12.37,0.07,0.569105691,13.1,0.8,6.504065041,12.34,0.04,0.325203252
8/9/16,12.3,0.04,0.326264274,12.13,-0.13,-1.060358891,12.52,0.26,2.120717781,11.78,-0.48,-3.915171289
8/8/16,12.26,0.21,1.742738589,12.59,0.54,4.481327801,12.59,0.54,4.481327801,12.21,0.16,1.32780083
8/5/16,12.05,-0.93,-7.164869029,12.58,-0.4,-3.081664099,12.58,-0.4,-3.081664099,11.98,-1,-7.704160247
8/4/16,12.98,-0.36,-2.698650675,13.34,0,0,13.49,0.15,1.124437781,12.85,-0.49,-3.673163418
8/3/16,13.34,-0.39,-2.840495266,13.96,0.23,1.675163875,14.19,0.46,3.350327749,13.25,-0.48,-3.495994173
8/2/16,13.73,0.86,6.682206682,13.26,0.39,3.03030303,14.44,1.57,12.1989122,13.17,0.3,2.331002331
8/1/16,12.87,0.59,4.804560261,12.97,0.69,5.618892508,13.32,1.04,8.469055375,12.53,0.25,2.035830619
7/29/16,12.28,-0.77,-5.900383142,13.04,-0.01,-0.076628352,13.1,0.05,0.383141762,12.2,-0.85,-6.513409962
7/28/16,13.05,-0.05,-0.381679389,13.48,0.38,2.900763359,13.72,0.62,4.732824427,12.9,-0.2,-1.526717557
7/27/16,13.1,-0.24,-1.79910045,13.21,-0.13,-0.974512744,13.91,0.57,4.272863568,12.86,-0.48,-3.5982009
7/26/16,13.34,0.12,0.907715582,13.42,0.2,1.512859304,13.73,0.51,3.857791225,13.17,-0.05,-0.378214826
7/25/16,13.22,1.06,8.717105263,13.15,0.99,8.141447368,13.85,1.69,13.89802632,13.12,0.96,7.894736842
7/22/16,12.16,-0.58,-4.552590267,12.64,-0.1,-0.784929356,12.84,0.1,0.784929356,12.04,-0.7,-5.494505495
7/21/16,12.74,0.95,8.057675997,12.07,0.28,2.374893978,13.09,1.3,11.02629347,11.92,0.13,1.102629347
